Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Female,physiological science,,Asian,Heterosexual,High school or less,High school or less,Sophomore,No,,No,No,Yes,Yes,3.86,3.91,12,8,Sometimes,Never,Always,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Not Sure,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Not Sure,Not Sure,"definitely friends I've made here because they're so supportive, professors that give many many resources for us to succeed (Professor Lavelle provides so much resources for Chem and I love it because I suck at Chem)","workload from classes and extracurricular commitments, also the many many rejections I've gotten from organizations",Average Value,53.1,58.3,66.7,37.5,41.7
Female,Environmental Science,Geography/Environmental Studies,Filipino and Salvadorian,Heterosexual,Four-year College,Two-year College,Junior,No,,No,Yes,Yes,Yes,3.1,4,20,4,Sometimes,Sometimes,Often,Sometimes,Never,Strongly Agree,Not Sure,Disagree,Strongly Agree,Not Sure,Strongly Agree,Disagree,Not Sure,Not Sure,Not Sure,Agree,Agree,Not Sure,Not Sure,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Not Sure,Disagree,Agree,Strongly Agree,Agree,Agree,Ethnic empowerment orgs,"Feeling alone, home and personal problems, feeling minoritized at the school",Average Value,59.4,83.3,44.4,62.5,83.3
Female,Biology,English,Asian,Bisexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,No,,No,Yes,Yes,Yes,3.74,3.87,2,20,Rarely,Never,Always,Never,Always,Strongly Agree,Not Sure,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Not Sure,Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,I go to office hours almost all the time. I also form study groups and try to understand concepts instead of just memorizing information.,Make sure you have a few VERY close friends you can lean back on. You'll need a strong support system if you want to survive here.,NA,62.5,8.3,69.4,50,41.7
Female,pre-Human Biology and Society,N/A,Calcasian,Gay/ Homosexual,Graduate or Professional Degree,Four-year College,Freshman,No,,No,Yes,No,Yes,NA,4.67,4,10,Sometimes,Sometimes,Always,Always,Sometimes,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Not Sure,Strongly Agree,Agree,Strongly Agree,Not Sure,Agree,Agree,Strongly Disagree,Disagree,Agree,Not Sure,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,,High Value,50,0,58.3,81.3,33.3
Female,MIMG,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.9,4.22,20,8,Sometimes,Rarely,Always,Never,Rarely,Strongly Agree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Not Sure,Agree,Strongly Agree,Agree,Not Sure,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,"-being in community with my fellowship! I've made a majority of my friends through this club.
-my high school. I feel like my high school did a really good job preparing me for the rigor and workload at UCLA.
-supportive family. My family is always glad to hear from me when I call home and I enjoy my conversations with them.
-supportive mentors. They're not official mentors, but older people throughout my time here at UCLA have helped me through difficult emotional and social moments in my life. They've also really encouraged me to try things I would have never been brave enough to try. I've had a lot of cool experiences because of some of these people. 
-interesting classes. I've really enjoyed some of my classes because I've opportunities to explore some of my very niche interests. 
-cultural nights. They've really inspired me to embrace my Asian American identity more. I'm more interested in learning about what it means to be Asian-American and fully appreciate my culture. ","-my stress/anxiety when it comes to exams and academics. I feel like I don't have a healthy coping mechanism and that I'm worrying and abnormal amount. I've been told that I stress so much that I start to stress other people around me (who don't usually get stressed). 
-lack of emotional understanding. I don't think I understand my emotions very well and how to process them. Therefore, I think I can run myself into the ground sometimes without noticing. Or I feel like my exhaustion and stress are normal. 
-imposter syndrome. Everyone here seems to be doing a lot. UCLA definitely feels very competitive. 
-dissatisfaction with myself. I have trouble feeling content with myself in every aspect. I have trouble recognizing my achievements. I struggle with body image. I feel like I can't compete with others. I'm always comparing myself to others.
-don't understand my mental health. I've never seen a therapist, though I feel like it might help. I don't know how mentally healthy I am. 
-procrastination",High Value,40.6,50,63.9,81.3,41.7
Male,Biology,none,Asian,Heterosexual,High school or less,Four-year College,Senior,No,,No,Yes,No,Yes,3.4,4.2,30,30,Sometimes,Rarely,Always,Rarely,Rarely,Strongly Agree,Strongly Disagree,Agree,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Disagree,Strongly Agree,Disagree,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Agree,Disagree,Agree,Agree,Not Sure,Agree,"studying, work, joining many orgs",non academic commitments ,Low Value,43.8,58.3,58.3,62.5,50
Female,psychology,,Asian,Heterosexual,Four-year College,High school or less,Junior,No,,No,No,Yes,No,3,4,0,10,Sometimes,Rarely,Always,Rarely,Never,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Not Sure,Not Sure,Not Sure,Disagree,Not Sure,Strongly Agree,Not Sure,Disagree,Not Sure,My parents always give me perspective when i am having a hard time at UCLA,Myself and the people around me can inhibit me in some ways.,Average Value,25,91.7,41.7,93.8,50
Female,MIMG,N/A,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,No,,No,No,No,Yes,3.8,4,2,2,Sometimes,Often,Always,Sometimes,Rarely,Strongly Agree,Agree,Strongly Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Not Sure,Strongly Agree,Not Sure,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Not Sure,"My 4 friends are all smarter than me, so they help me in my classes. Emotionally they keep me company when I get icecream after a bad midterm. Socially, they are the people I get icecream with and keep me out of my apartment.","I am kind of slow, so I am unable to learn things as quickly. I also don't make friends that easily so it has inhibited my success in other fields besides academics.",Average Value,28.1,58.3,27.8,75,75
Female,Psychobiology,,Calcasian,Heterosexual,High school or less,High school or less,Junior,No,,No,Yes,No,Yes,3.537,4.6,100,30,Rarely,Rarely,Always,Sometimes,Sometimes,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Not Sure,Not Sure,Agree,Agree,Strongly Agree,Disagree,Disagree,Not Sure,Not Sure,Strongly Agree,Not Sure,Disagree,Strongly Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,My boyfriend has been a big part of my support system and someone I always lean on. I am also an independent person which only strengthened when I moved away from home.,"My parents are sometimes not understanding of how difficult UCLA really is which adds unnecessary stress to my already hectic workload. Working has also taken a lot of time out of my day, and figuring out what I want to do with my life has also added a lot of stress.",Average Value,37.5,75,61.1,50,25
Female,Psychobiology,,Asian,Heterosexual,High school or less,Two-year College,Junior,No,,No,Yes,Yes,Yes,3.6,4.8,10,50,Rarely,Sometimes,Often,Rarely,Never,Agree,Agree,Disagree,Not Sure,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Not Sure,Agree,Not Sure,Disagree,Disagree,Agree,Not Sure,Agree,Not Sure,Agree,Agree,Not Sure,Disagree,Making friends in classes and having a support group has been very helpful.,I think the quarter system makes it hard to succeed at ucla especially for stem majors taking multiple classes with two rounds of midterms. The amount of midterms we have to take in such a short span of time makes it hard to succeed academically while making time for other aspects of our lives.,Average Value,43.8,50,58.3,43.8,50
Female,physiological science,,Asian,Heterosexual,High school or less,High school or less,Sophomore,No,,No,No,Yes,Yes,3.86,3.91,15,5,Sometimes,Never,Always,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,Not Sure,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Not Sure,Agree,"the friends I've made here are so supportive and I love hanging out with them, professors that provide lots of resources for us to succeed in the class (Professor Lavelle is the best in providing lots of resources for Chem especially for students like me who aren't good at Chem)","workload of classes and extracurricular commitments clashing with each other, the amount of rejections I've received for extracurricular organizations/clubs :(",Average Value,53.1,58.3,69.4,37.5,41.7
Male,HBS-BS,N/A,Asian,Gay/ Homosexual,Four-year College,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.95,4,150,150,Rarely,Often,Sometimes,Sometimes,Sometimes,Agree,Agree,Not Sure,Agree,Disagree,Disagree,Not Sure,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Not Sure,Not Sure,Not Sure,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,support network,"friendship fallouts, drinking/partying/smoking too much and overall drama, roommate conflicts/menial/unnecessary conflicts due to the whole roommate situation which gave me a LOT of anxiety during my last two years here at UCLA.",Average Value,40.6,41.7,52.8,75,50
Female,Psychobiology,Global Health,Asian,Heterosexual,Four-year College,,Junior,No,,No,Yes,No,Yes,3.2,3.8,80,300,Rarely,Rarely,Often,Sometimes,Rarely,Disagree,Disagree,Strongly Disagree,Not Sure,Disagree,Not Sure,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Not Sure,Strongly Agree,,,Average Value,31.3,41.7,61.1,87.5,41.7
Male,MIMG,N/A,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,No,,Yes,No,No,Yes,3.1,3.9,50,5,Rarely,Often,Always,Always,Sometimes,Agree,Strongly Disagree,Agree,Strongly Agree,Not Sure,Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not Sure,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Perseverance,Worrying all the time,Average Value,34.4,75,41.7,81.3,58.3
Male,Ecology,,Caucasian (seriously can you guys spell),Heterosexual,High school or less,Four-year College,Junior,No,,No,Yes,No,Yes,NA,NA,NA,NA,Sometimes,Rarely,Always,Often,Rarely,Agree,Not Sure,Disagree,Agree,Disagree,Agree,Strongly Disagree,Not Sure,Not Sure,Strongly Agree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Not Sure,Strongly Agree,Agree,Agree,Agree,"It's hard to be specific but one thing that helped a lot was my connections. Not to UCLA directly but to people in the scientific world who helped get me interested in and experience with stem very early on. In addition, I grew up with enough wealth to be able to afford college which has helped me greatly.",I'm quite extroverted which is a hard trait to live with as someone with high functioning autism. I struggle to relate to other people but I live for human interactions. Navigating this was a massive struggle throughout middle and high school and I've only recently in my life managed to "solve" it.,Average Value,34.4,58.3,72.2,81.3,8.3
Female,Physiological Science ,,African American,Heterosexual,Two-year College,Two-year College,Junior,No,,No,Yes,No,Yes,3.4,4.3,5,10,Often,Rarely,Always,Often,Sometimes,Not Sure,Strongly Disagree,Strongly Disagree,Disagree,Not Sure,Agree,Agree,Not Sure,Agree,Agree,Not Sure,Agree,Agree,Not Sure,Strongly Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,I did the AAP Freshmen Summer Program which helped me meet a bunch of new people as soon as I got to UCLA so I didn't feel as overwhelmed when starting Fall quarter of my freshmen year. This helped because the AAP community is very supportive and provides a lot of resources for the students. ,I came from a city that did not have that many resources for students who were interested in pursuing a career in stem. My high school didn't even offer chemistry which was a major setback being pre-med and coming into a school as prestigious as UCLA. ,Low Value,50,50,58.3,56.3,33.3
