Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Male,Statistics,Anthropology,Latino/Hispanic,Senior,No,Yes,2.35,No,Yes,High School or Less,High School or Less,"Bad professors/lecturers, TA's who cannot explain their thought process, heavy workload for assignments, high grade weight on exams.","Being a minority student in STEM is difficult. Generally the STEM field is mostly white and Asian. There is a stigma of not being competent enough to join their study groups. Transfers are also typically shunned as well. This makes it very difficult to do well because the study groups helps students do well enough to maintain a certain grade, which raises the curve. Those students not in the study groups are at a significant disadvantage because they are testing against those study groups.","Transfers are not cared for like UCLA makes it seem before transferring here. Transfer student orientation is a rushed event that forces students to take unnecessary courses and confuses many transfers. Professors, students, and even counselors have made negative remarks regarding me being a transfer student. The only people who care for transfers are other transfers.","Lessen the weight of exams on grading schemes and teach TAs (and even professors) how to explain topics in an understandable manner. Although professors are hired to do research, it does not give them an excuse to be bad lecturers. UCLA should be more inclined to hire professors who can perform both tasks well. Students are always complaining about how confused they are after lectures because their professors can't explain topics well. The STEM field should require some type of speech courses for STEM students because they are future TA's (and some professors) who should be able to help future undergraduates.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,,Latino/Hispanic,Senior,No,No,2.635,Yes,No,Graduate or professional degree,Graduate or professional degree,"The difficulty, my lack of enjoyment, and poor grades led me to switch from Mechanical Engineering to Statistics.","Switching majors was one of the most difficult challenges of my life. I had to leave my friends behind. I had to accept that I was a failure in academics for the first time in my life, after being #1 in my class all throughout my childhood. I felt like I let my friends down, my teachers down, my parents down. Imposter syndrome destroyed any of my confidence and self-esteem.  I experienced, and still do from time to time, a true deep sadness and loneliness unlike anything other before I came to UCLA.","Athletic events provide me with a happiness and sense of belonging that brings me back to when I was a little kid, going to basketball and football games with my family.","(Speaking from an Engineering perspective)
- Less competition (curved-straight scale is fine, but curved scale pushes people away from each other, and drives students to isolate themselves in fear of helping someone that may do better than them)

-More appreciation of mental health (professors do not really care about anything outside their classes, unless it's a near death experience and do not realize it may be some of their classes that causes this madness)

I can clearly see that the Statistics department is much more aware of these points, and one of the reasons I am grateful that I switched.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,,Latino/Hispanic,Junior,No,No,3,No,No,Graduate or professional degree,Graduate or professional degree,Obtaining classes is difficult. The whole enrollment process can be tedious.,"As a woman, I feel I am stereotyped as 'less intelligent' than men.","Making friends who help each other in class gives me a sense of belonging. Many people at UCLA are unfriendly and rude, and that makes me feel a lack of belonging.","More 'social' events where we can discuss STEM material in an environment that is not demanding, like class.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,None,"Asian, India",Senior,Yes,No,3.4,Yes,No,Graduate or professional degree,Graduate or professional degree,Many times I struggled with concepts particularly in math classes and had to spend long hours trying to work through the concepts. These included linear algebra and analysis.,There’s no particular instances of this,I felt a lack of belonging occasionally because of the large campus size and the deeply impersonal culture at UCLA,Make study groups and small clubs to give students a bette and more personal experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,statistics,none,Asian,Junior,Yes,Yes,3.6,No,No,High School or Less,Four year college,abstract concept,facing difficulties are very challenging,emails from department,provide more job opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,NA,Latino/Hispanic,Junior,Yes,No,2.9,No,No,Four year college,Graduate or professional degree,The general assumptions of professors that the student knows a specific subject,"Emotional: it creates a lot of stress on the students because the time you invest on working is way more than other majors and sometimes, you don't really have help from anyone except your book. For international students, things that are happening back home (country level wise) creates an extra weight on them that local students do not really have to deal with",Nothing specific jumps to mind,Give a list of subjects and important points the students should know before starting a class. This will give the opportunity for all the students to have a good base and to be able to understand everything the professor says,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,,Asian,Senior,No,No,2.9,No,Yes,High School or Less,High School or Less,"For a STEM major, we have to actually understand the concept of for example, a formula, to be able to apply it to different problems. It is the most challenging part as a STEM major. Sometimes, I feel like I understand the concept but I can not do the problems. ","When I was in my Freshmen year, my mother passed away. I was not able to focus on school work because of my emotional hardship. It was a difficult time because not only that I had family problem, but also a cultural problem. It was hard to adapt to such a bigger environment. We have bigger classes here so I have to get used to study independently. ",I love how UCLA has a big variety of language classes and cultural clubs. I was able to find the people that I can get along with easier.,I hope that professors will have a more organized notes so we can follow easier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,GIS,Latino/Hispanic,Junior,No,No,2.9,No,Yes,High School or Less,High School or Less,"My parents left to Mexico when I graduated high school, so i pretty much had to work a full time job while taking classes. Overall this affected my grades.","Being a minority in a class where the class is predominately Asian, it is kind of intimidating and it is kind of hard to make friends, I feel as if everyone has their own group of friends within their own and being possibly the only Latino in some classes, it is kind of challenging.","Vivian Lew is a great professor, when going to her office hours she really took to the time to help out and told me I was doing great in the class even though I felt like I did not belong at all in the class.",Provide more help like for example tutoring free of charge aside from office hours.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,-,"Asian, India ",Sophmore,Yes,No,3.8,Yes,No,Graduate or professional degree,Graduate or professional degree,Classes close too quickly and some of the professor's aren't good at all which makes it hard to not only understand but also do well in the class,"homesickness. Since I am an international student, I miss home a lot which makes it difficult to not get distracted or sad during class ",Close friends and extremely helpful professors who want you to do well,create enough classes for students to take classes that interest them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,statistics,NA,Asian,Here for summer school,Yes,No,,No,No,Four year college,Graduate or professional degree,"Nowadays technology is developing at rapid rate, so it puts much pressure on us to innovate and we need to learn more and more.",I choose statistics major because it is applicable in various jobs.,"UCLA is really big and there are many teachers and staff, sometimes it is hard for me to find someone for help when I encounter some difficulties. However, responsible teachers and teaching assistants give me a sense of belonging.",Hold more activities related to STEM major.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,Finance,Asian,Here for summer school,Yes,No,0,No,No,High School or Less,Graduate or professional degree,language misunderstanding,bring distraction,email about guideline sent on time when necessary,more office hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,STATISTICS,,"Asian, CHINA",Junior,Yes,No,,No,No,Four year college,Four year college,sometimes guideline or lecture notes are not clear,people with different background share different basic knowledge,communication between people with different origins,more explanation and more office hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,No minor,Asian,Senior,Yes,Yes,3,No,No,High School or Less,Four year college,sometimes it is notjust hard,the lecture is hard somhow,classmates and professors,ask help from tutor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,none,Asian,Senior,Yes,Yes,2.8,No,Yes,High School or Less,High School or Less,Nine,"Need to learn consciously by myself, quite different from my high school experience in China",Professors and students discuss with each other as fellows help me feel a sense of belonging,I hope the way that most professors teach will be more organized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,Linguistics,"Asian, Korean",Junior,No,No,3.6,Yes,No,Four year college,Graduate or professional degree,"Coming into college, I thought I was great at math. After taking math 32A/B, 33A, 61, I was mistaken. Just getting a B in these classes feels like such a tall task, they demand so much from you. The math exams here are comparable to reinventing the wheel.","Growing up in a typical Korean American household, academic expectations are always high. The parents expect six-figure salaries early in your career and they see any non-stem field as useless. Some anxiety issues have also complicated my concentration and study habits. ","When trying to form study groups with peers in my stem (specifically math/stats classes), if a second goes by where I'm not 100% proactive and investing time in the other person while they aren't being fully diligent either, they pretty much drop you. The elitism here is really cumbersome, and my grades have suffered at times due to unsuccessful efforts in creating a lasting, effective study group. It just feels like you're being used simply for a grade, and once the class is over, that's that. They don't want to be your friend or make any outside effort to connect. ","Back when I was deciding between colleges, UCSD was my other top choice. Admitted as a CS major, one thing I noticed was that their CS department is huge on having tutoring hours for all their CS classes, and fostering more student collaboration. This is valuable for gaining teamwork experience and students can only benefit from this by participating. TA and professor hours can be intimidating and crowded, so creating a strong, collaborative tutoring system would be great. Nobody there was cut-throat competitive or worried that helping someone else would ""bring down the curve and thus disadvantage me."" It'd be nice if UCLA could have a culture where students don't see each other as merely data points on a bell curve. UCLA could implement this system for STEM majors, specifically for mathematics and statistics majors. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,,Asian,Junior,Yes,Yes,3,No,No,Four year college,Four year college,I thought the most challenging issues as a STEM major is how to compete with other students and how to survive in the world of smart students.,"My family give me a freedom to choose on what major I like, not merely demanding me to join STEM majors, but I individually choose to be one, as I like STEM as a interesting thing to be explored.",I feel much appreciated belongs to UCLA big families as it gives me new challenges and also a new way on how I face the world.,To be more lenient in grading and how teachers approaches student with less capability compare to other average students.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,NA,Latino/Hispanic,Junior,No,No,3,Yes,Yes,High School or Less,Two year college,The math courses I took at UCLA provided the biggest challenge to me. At one point it made me reevaluate my major. The difficulty of the classes along with lack of empathy from certain professors made me stress greatly while taking these courses.,"In my experience as a STEM major, I feel that there are very few other hispanic student that are also STEM majors. There were times that this made me feel secluded from other groups in class which discourage me  to work with other groups.  ",I think being in AAP made me feel a sense of belonging because I was able to work with peers and create relationships with other students that were taking the same classes as me.,I think somehow structuring STEM  classes so that your final grade is not just dependent on 2/3 exams would GREATLY reduce stress on students. There were many times that I put in hours of work and still felt unsure if I would even pass the class. Many times the grade I received exams were not reflections of the amount of time I put forth studying.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Statistics,finance,Asian,Junior,Yes,No,3.6,No,Yes,High School or Less,High School or Less,"Deep and variable statistics concepts
The use of computer programs such as python, Java...",Emotional: I don't quite find happiness and satisfaction in the studies for my major.,Bruins everywhere,more practical knowledge in class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,None,Caucasian,Junior,No,Yes,2.4,Yes,No,Two year college,Four year college,Mathematics,"I am from the military, adjusting to civilian life and several mental diagnosis has made my major very challenging ","Using psychological counseling, having counselors in math and science as well as the CAE services",Better math teachers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Statistics,None,"Asian, South Korea",Senior,Yes,Yes,3.4,No,No,High School or Less,Graduate or professional degree,A lot of the math related courses in my major were little bit challenging.,"As a STEM major there weren't any challenging issues coming from emotion, social, or culture.",A lot of the club activities related to my major helped me build social boundaries around the people who have similar goals in life.,I think the core part of the assist STEM major students need is the help on finding a right job/career. A lot of the times students even in the senior year are not too sure what they want to do in their life and even the ones that do know still get a hard time finding the job related to what they want. And so I think it will be greatly helpful if STEM majors at UCLA give out little bit more help outside courses(such as club activities).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
